type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 197, 158, -0.731924, 0.880784, 6.262604, -0.762102, 0.828032, 6.556846, 0.028697, 0.000777, 0.001166, 0.300453, 0.587398, 0.587398, 0.587398, ALLOMETRICVESSELVOLUME, 0.062115, 0.018194, 0, 9, 4, 0.000000, 0.000247, 0.207203, 1, 1, 1.000000, 1, 3, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 198, 197, -0.762102, 0.828032, 6.556846, -0.763374, 0.775284, 6.616635, 0.023809, 0.000142, 0.000389, 0.079742, 0.286945, 0.286945, 0.286945, ALLOMETRICVESSELVOLUME, 0.011664, 0.018194, 0, 9, 4, 0.000000, 0.000247, 0.207203, 1, 1, 1.000000, 1, 3, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 199, 198, -0.763374, 0.775284, 6.616635, -0.781017, 0.776668, 6.688813, 0.021872, 0.000112, 0.000247, 0.074316, 0.207203, 0.207203, 0.207203, ALLOMETRICVESSELVOLUME, 0.037448, 0.018194, 0, 9, 4, 0.000000, 0.000247, 0.207203, 1, 1, 1.000000, 1, 3, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 200, 199, -0.781017, 0.776668, 6.688813, -0.801052, 0.780723, 6.746447, 0.019481, 0.000073, 0.000135, 0.061152, 0.132887, 0.132887, 0.132887, ALLOMETRICVESSELVOLUME, 0.080893, 0.018194, 0, 9, 4, 0.000000, 0.000247, 0.207203, 1, 1, 1.000000, 1, 3, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 201, 200, -0.801052, 0.780723, 6.746447, -0.813250, 0.796158, 6.815432, 0.016590, 0.000062, 0.000062, 0.071735, 0.071735, 0.071735, 0.071735, ALLOMETRICVESSELVOLUME, 0.014984, 0.018194, 0, 9, 4, 0.000000, 0.000247, 0.207203, 1, 1, 1.000000, 1, 3, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 202, 123, -1.020287, 0.296797, 3.528914, -1.106411, 0.264880, 3.610495, 0.065657, 0.001664, 0.040197, 0.122848, 5.778853, 14.066394, 3.699015, ALLOMETRICVESSELVOLUME, 0.020901, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 203, 202, -1.106411, 0.264880, 3.610495, -1.129181, 0.210845, 3.784274, 0.058608, 0.001979, 0.038533, 0.183404, 5.656005, 13.575002, 3.576167, SPHEREFOLLOWING, 0.015359, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 204, 203, -1.129181, 0.210845, 3.784274, -1.124159, 0.202177, 3.848948, 0.059724, 0.000733, 0.036554, 0.065446, 5.472601, 12.841385, 3.392763, SPHEREFOLLOWING, 0.010662, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 205, 204, -1.124159, 0.202177, 3.848948, -1.120311, 0.183549, 3.926061, 0.063502, 0.001006, 0.035820, 0.079424, 5.407155, 12.579602, 3.327317, SPHEREFOLLOWING, 0.011666, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 206, 205, -1.120311, 0.183549, 3.926061, -1.110047, 0.176856, 3.997590, 0.066573, 0.001010, 0.034814, 0.072571, 5.327731, 12.261905, 3.247893, SPHEREFOLLOWING, 0.017068, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 207, 206, -1.110047, 0.176856, 3.997590, -1.111502, 0.167907, 4.086987, 0.064632, 0.001179, 0.033804, 0.089856, 5.255160, 11.971621, 3.175322, SPHEREFOLLOWING, 0.012121, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 208, 207, -1.111502, 0.167907, 4.086987, -1.106122, 0.157017, 4.178729, 0.063045, 0.001156, 0.032624, 0.092542, 5.165304, 11.612197, 3.085466, SPHEREFOLLOWING, 0.007148, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 209, 208, -1.106122, 0.157017, 4.178729, -1.095438, 0.146986, 4.252188, 0.061563, 0.000892, 0.031469, 0.074907, 5.072762, 11.242030, 2.992924, SPHEREFOLLOWING, 0.009587, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 210, 209, -1.095438, 0.146986, 4.252188, -1.100476, 0.140265, 4.338509, 0.057527, 0.000902, 0.030577, 0.086729, 4.997855, 10.942404, 2.918017, SPHEREFOLLOWING, 0.011518, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 211, 210, -1.100476, 0.140265, 4.338509, -1.102465, 0.128043, 4.424577, 0.060614, 0.001004, 0.029675, 0.086954, 4.911126, 10.595487, 2.831288, SPHEREFOLLOWING, 0.016157, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 212, 211, -1.102465, 0.128043, 4.424577, -1.114840, 0.134038, 4.480746, 0.060298, 0.000661, 0.028672, 0.057828, 4.824172, 10.247670, 2.744334, SPHEREFOLLOWING, 0.017610, 0.018194, 1, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 213, 212, -1.114840, 0.134038, 4.480746, -1.150540, 0.111480, 4.572715, 0.060298, 0.001156, 0.028011, 0.101201, 4.766344, 10.016359, 2.686506, MEDIAN, 0.026119, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 214, 213, -1.150540, 0.111480, 4.572715, -1.145901, 0.114081, 4.634675, 0.060614, 0.000718, 0.026855, 0.062188, 4.665143, 9.611556, 2.585305, MEDIAN, 0.027433, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 215, 214, -1.145901, 0.114081, 4.634675, -1.149098, 0.112694, 4.656649, 0.064134, 0.000287, 0.026137, 0.022249, 4.602956, 9.362806, 2.523118, MEDIAN, 0.023435, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 216, 215, -1.149098, 0.112694, 4.656649, -1.129961, 0.087247, 4.740599, 0.064134, 0.001160, 0.025850, 0.089786, 4.580707, 9.273811, 2.500869, MEDIAN, 0.022560, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 217, 216, -1.129961, 0.087247, 4.740599, -1.153486, 0.064340, 4.808489, 0.064134, 0.000974, 0.024690, 0.075414, 4.490921, 8.914668, 2.411083, SPHEREFOLLOWING, 0.019172, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 218, 217, -1.153486, 0.064340, 4.808489, -1.131812, 0.056242, 4.855767, 0.086173, 0.001228, 0.023715, 0.052636, 4.415508, 8.613014, 2.335670, SPHEREFOLLOWING, 0.029410, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 219, 218, -1.131812, 0.056242, 4.855767, -1.092922, 0.044547, 4.928572, 0.057407, 0.000863, 0.022487, 0.083365, 4.362872, 8.402470, 2.283034, ALLOMETRICVESSELVOLUME, 0.018384, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 220, 219, -1.092922, 0.044547, 4.928572, -1.151666, 0.001216, 5.038064, 0.080464, 0.002677, 0.021624, 0.131593, 4.279507, 8.069011, 2.199669, SPHEREFOLLOWING, 0.024074, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 221, 220, -1.151666, 0.001216, 5.038064, -1.135705, -0.016961, 5.093485, 0.055814, 0.000592, 0.018948, 0.060471, 4.147914, 7.542637, 2.068076, ALLOMETRICVESSELVOLUME, 0.029179, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 222, 221, -1.135705, -0.016961, 5.093485, -1.153229, -0.041900, 5.167732, 0.055342, 0.000772, 0.018356, 0.080260, 4.087443, 7.300753, 2.007605, ALLOMETRICVESSELVOLUME, 0.030388, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 223, 222, -1.153229, -0.041900, 5.167732, -1.180269, -0.031739, 5.243561, 0.054697, 0.000763, 0.017583, 0.081144, 4.007183, 6.979714, 1.927345, ALLOMETRICVESSELVOLUME, 0.024707, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 224, 223, -1.180269, -0.031739, 5.243561, -1.165803, -0.051414, 5.298859, 0.054023, 0.000554, 0.016821, 0.060451, 3.926039, 6.655137, 1.846201, ALLOMETRICVESSELVOLUME, 0.029511, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 225, 224, -1.165803, -0.051414, 5.298859, -1.183157, -0.073427, 5.403189, 0.053504, 0.000972, 0.016267, 0.108030, 3.865588, 6.413335, 1.785750, ALLOMETRICVESSELVOLUME, 0.027624, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 226, 225, -1.183157, -0.073427, 5.403189, -1.197695, -0.103785, 5.511480, 0.052540, 0.000983, 0.015295, 0.113401, 3.757558, 5.981214, 1.677720, ALLOMETRICVESSELVOLUME, 0.027585, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 227, 226, -1.197695, -0.103785, 5.511480, -1.192534, -0.099661, 5.561985, 0.051471, 0.000424, 0.014311, 0.050936, 3.644157, 5.527610, 1.564319, ALLOMETRICVESSELVOLUME, 0.030609, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 228, 227, -1.192534, -0.099661, 5.561985, -1.237999, -0.085530, 5.653831, 0.050970, 0.000844, 0.013888, 0.103452, 3.593221, 5.323866, 1.513383, ALLOMETRICVESSELVOLUME, 0.037841, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 229, 228, -1.237999, -0.085530, 5.653831, -1.277717, -0.102392, 5.761670, 0.049907, 0.000909, 0.013043, 0.116151, 3.489769, 4.910058, 1.409931, ALLOMETRICVESSELVOLUME, 0.024972, 0.018194, 0, 10, 3, 0.063045, 0.025850, 4.580707, 1, 3, 2.000000, 4, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 230, 229, -1.277717, -0.102392, 5.761670, -1.348205, -0.226531, 5.897286, 0.052037, 0.001675, 0.007397, 0.196903, 1.828305, 2.298425, 1.293780, SPHEREFOLLOWING, 0.024693, 0.018194, 0, 11, 10, 0.052037, 0.004992, 1.545680, 1, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 231, 230, -1.348205, -0.226531, 5.897286, -1.404274, -0.218286, 5.961602, 0.052037, 0.000729, 0.005722, 0.085722, 1.631402, 1.904619, 1.096877, MEDIAN, 0.018971, 0.018194, 0, 11, 10, 0.052037, 0.004992, 1.545680, 1, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 232, 231, -1.404274, -0.218286, 5.961602, -1.423881, -0.188060, 6.036323, 0.052037, 0.000706, 0.004992, 0.082953, 1.545680, 1.733175, 1.011155, MEDIAN, 0.033129, 0.018194, 0, 11, 10, 0.052037, 0.004992, 1.545680, 1, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 233, 232, -1.423881, -0.188060, 6.036323, -1.432004, -0.202149, 6.095832, 0.052037, 0.000525, 0.004287, 0.061691, 1.462726, 1.567269, 0.928201, MEDIAN, 0.039348, 0.018194, 0, 11, 10, 0.052037, 0.004992, 1.545680, 1, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 234, 233, -1.432004, -0.202149, 6.095832, -1.402430, -0.172533, 6.086644, 0.052037, 0.000365, 0.003762, 0.042851, 1.401035, 1.443886, 0.866510, MEDIAN, 0.016520, 0.018194, 0, 11, 10, 0.052037, 0.004992, 1.545680, 1, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 235, 234, -1.402430, -0.172533, 6.086644, -1.458775, -0.157027, 6.222327, 0.031792, 0.000469, 0.002314, 0.147733, 0.823659, 0.823659, 0.823659, SPHEREFOLLOWING, 0.052442, 0.018194, 0, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 236, 235, -1.458775, -0.157027, 6.222327, -1.506255, -0.145200, 6.263258, 0.030629, 0.000188, 0.001845, 0.063793, 0.675926, 0.675926, 0.675926, SPHEREFOLLOWING, 0.009793, 0.018194, 1, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 237, 236, -1.506255, -0.145200, 6.263258, -1.504630, -0.107394, 6.340151, 0.033656, 0.000305, 0.001657, 0.085700, 0.612133, 0.612133, 0.612133, SPHEREFOLLOWING, 0.029276, 0.018194, 0, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 238, 237, -1.504630, -0.107394, 6.340151, -1.549349, -0.089867, 6.376116, 0.033247, 0.000208, 0.001352, 0.060004, 0.526433, 0.526433, 0.526433, SPHEREFOLLOWING, 0.009139, 0.018194, 1, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 239, 238, -1.549349, -0.089867, 6.376116, -1.571152, -0.046656, 6.427641, 0.032293, 0.000232, 0.001144, 0.070692, 0.466429, 0.466429, 0.466429, SPHEREFOLLOWING, 0.004771, 0.018194, 1, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 240, 239, -1.571152, -0.046656, 6.427641, -1.561635, -0.015235, 6.485188, 0.033247, 0.000230, 0.000912, 0.066253, 0.395737, 0.395737, 0.395737, MEDIAN, 0.014889, 0.018194, 0, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 241, 240, -1.561635, -0.015235, 6.485188, -1.508862, 0.029906, 6.509133, 0.033247, 0.000255, 0.000682, 0.073458, 0.329484, 0.329484, 0.329484, MEDIAN, 0.200000, 0.018194, 0, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 242, 241, -1.508862, 0.029906, 6.509133, -1.585138, 0.086653, 6.554719, 0.023112, 0.000177, 0.000427, 0.105434, 0.256025, 0.256025, 0.256025, ALLOMETRICVESSELVOLUME, 0.012481, 0.018194, 1, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 243, 242, -1.585138, 0.086653, 6.554719, -1.579073, 0.127280, 6.622218, 0.027549, 0.000188, 0.000250, 0.079016, 0.150591, 0.150591, 0.150591, SPHEREFOLLOWING, 0.007476, 0.018194, 1, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 244, 243, -1.579073, 0.127280, 6.622218, -1.546290, 0.167401, 6.671600, 0.016580, 0.000062, 0.000062, 0.071575, 0.071575, 0.071575, 0.071575, ALLOMETRICVESSELVOLUME, 0.048647, 0.018194, 0, 12, 11, 0.032293, 0.000912, 0.395737, 1, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 245, 234, -1.402430, -0.172533, 6.086644, -1.411687, -0.258021, 6.205587, 0.028000, 0.000361, 0.001083, 0.146770, 0.534525, 0.534525, 0.534525, ALLOMETRICVESSELVOLUME, 0.016729, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 246, 245, -1.411687, -0.258021, 6.205587, -1.412000, -0.274233, 6.263733, 0.025753, 0.000126, 0.000722, 0.060365, 0.387755, 0.387755, 0.387755, ALLOMETRICVESSELVOLUME, 0.025434, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 247, 246, -1.412000, -0.274233, 6.263733, -1.445812, -0.292757, 6.309222, 0.024642, 0.000114, 0.000596, 0.059629, 0.327390, 0.327390, 0.327390, ALLOMETRICVESSELVOLUME, 0.014391, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 248, 247, -1.445812, -0.292757, 6.309222, -1.428526, -0.287672, 6.378929, 0.028474, 0.000183, 0.000482, 0.071998, 0.267761, 0.267761, 0.267761, SPHEREFOLLOWING, 0.004031, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 249, 248, -1.428526, -0.287672, 6.378929, -1.430172, -0.299547, 6.446678, 0.023181, 0.000116, 0.000299, 0.068802, 0.195764, 0.195764, 0.195764, SPHEREFOLLOWING, 0.006960, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 250, 249, -1.430172, -0.299547, 6.446678, -1.443791, -0.310396, 6.499749, 0.019251, 0.000065, 0.000183, 0.055854, 0.126962, 0.126962, 0.126962, ALLOMETRICVESSELVOLUME, 0.009139, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 251, 250, -1.443791, -0.310396, 6.499749, -1.437233, -0.302508, 6.570112, 0.022932, 0.000117, 0.000117, 0.071107, 0.071107, 0.071107, 0.071107, SPHEREFOLLOWING, 0.022045, 0.018194, 0, 13, 11, 0.023181, 0.000482, 0.267761, 2, 1, 1.000000, 1, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 252, 229, -1.277717, -0.102392, 5.761670, -1.250824, -0.061094, 5.890220, 0.040228, 0.000700, 0.004738, 0.137673, 1.545313, 2.147028, 1.082151, ALLOMETRICVESSELVOLUME, 0.018112, 0.018194, 0, 14, 10, 0.053697, 0.002646, 1.196646, 2, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 253, 252, -1.250824, -0.061094, 5.890220, -1.204435, -0.026851, 5.995728, 0.038815, 0.000569, 0.004038, 0.120235, 1.407640, 1.871682, 0.944478, ALLOMETRICVESSELVOLUME, 0.025317, 0.018194, 0, 14, 10, 0.053697, 0.002646, 1.196646, 2, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 254, 253, -1.204435, -0.026851, 5.995728, -1.216378, -0.033528, 6.085450, 0.053697, 0.000822, 0.003469, 0.090759, 1.287405, 1.631212, 0.824243, SPHEREFOLLOWING, 0.012841, 0.018194, 0, 14, 10, 0.053697, 0.002646, 1.196646, 2, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 255, 254, -1.216378, -0.033528, 6.085450, -1.239695, -0.048208, 6.162597, 0.036315, 0.000339, 0.002646, 0.081920, 1.196646, 1.449693, 0.733483, ALLOMETRICVESSELVOLUME, 0.017781, 0.018194, 0, 14, 10, 0.053697, 0.002646, 1.196646, 2, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 256, 255, -1.239695, -0.048208, 6.162597, -1.235893, -0.051733, 6.212437, 0.035197, 0.000195, 0.002307, 0.050109, 1.114726, 1.285854, 0.651564, ALLOMETRICVESSELVOLUME, 0.015741, 0.018194, 0, 14, 10, 0.053697, 0.002646, 1.196646, 2, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 257, 256, -1.235893, -0.051733, 6.212437, -1.260634, -0.068482, 6.286629, 0.034461, 0.000298, 0.002112, 0.079982, 1.064616, 1.185635, 0.601454, ALLOMETRICVESSELVOLUME, 0.015913, 0.018194, 0, 14, 10, 0.053697, 0.002646, 1.196646, 2, 2, 1.414214, 2, 4, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
